[21:48:59][modifier.cpp:1344]: 
 == MODIFIER DOCUMENTATION ==
Note on Modifier Categories:
-- These are used internally as a tag to suggest where they are intended to be used, but exact behavior depends upon individual implementation.
-- Pop scope modifiers will generally work on e.g. planets and countries as well as pops, in which case they will apply to all pops belonging to that object.

Printing Modifier Definitions:
- blank_modifier, Category: Pops
- leader_scientists_rare_crystals_produces_add, Category: Leaders, AI Economy
- leader_scientists_rare_crystals_produces_mult, Category: Leaders, AI Economy
- leader_scientists_rare_crystals_upkeep_add, Category: Leaders, AI Economy
- leader_scientists_rare_crystals_upkeep_mult, Category: Leaders, AI Economy
- leader_scientists_sr_living_metal_cost_add, Category: Leaders, AI Economy
- leader_scientists_sr_living_metal_cost_mult, Category: Leaders, AI Economy
- leader_scientists_sr_living_metal_produces_add, Category: Leaders, AI Economy
- leader_scientists_sr_living_metal_produces_mult, Category: Leaders, AI Economy
- leader_scientists_sr_living_metal_upkeep_add, Category: Leaders, AI Economy
- leader_scientists_sr_living_metal_upkeep_mult, Category: Leaders, AI Economy
- leader_scientists_sr_zro_cost_add, Category: Leaders, AI Economy
- leader_scientists_sr_zro_cost_mult, Category: Leaders, AI Economy
- leader_scientists_sr_zro_produces_add, Category: Leaders, AI Economy
- leader_scientists_sr_zro_produces_mult, Category: Leaders, AI Economy
- leader_scientists_sr_zro_upkeep_add, Category: Leaders, AI Economy
- leader_scientists_sr_zro_upkeep_mult, Category: Leaders, AI Economy
- leader_scientists_sr_dark_matter_cost_add, Category: Leaders, AI Economy
- leader_scientists_sr_dark_matter_cost_mult, Category: Leaders, AI Economy
- leader_scientists_sr_dark_matter_produces_add, Category: Leaders, AI Economy
- leader_scientists_sr_dark_matter_produces_mult, Category: Leaders, AI Economy
- leader_scientists_sr_dark_matter_upkeep_add, Category: Leaders, AI Economy
- leader_scientists_sr_dark_matter_upkeep_mult, Category: Leaders, AI Economy
- leader_scientists_nanites_cost_add, Category: Leaders, AI Economy
- leader_scientists_nanites_cost_mult, Category: Leaders, AI Economy
- leader_scientists_nanites_produces_add, Category: Leaders, AI Economy
- leader_scientists_nanites_produces_mult, Category: Leaders, AI Economy
- leader_scientists_nanites_upkeep_add, Category: Leaders, AI Economy
- leader_scientists_nanites_upkeep_mult, Category: Leaders, AI Economy
- leader_scientists_minor_artifacts_cost_add, Category: Leaders, AI Economy
- leader_scientists_minor_artifacts_cost_mult, Category: Leaders, AI Economy
- leader_scientists_minor_artifacts_produces_add, Category: Leaders, AI Economy
- leader_scientists_minor_artifacts_produces_mult, Category: Leaders, AI Economy
- leader_scientists_minor_artifacts_upkeep_add, Category: Leaders, AI Economy
- leader_scientists_minor_artifacts_upkeep_mult, Category: Leaders, AI Economy
- leader_scientists_menace_cost_add, Category: Leaders, AI Economy
- leader_scientists_menace_cost_mult, Category: Leaders, AI Economy
- leader_scientists_menace_produces_add, Category: Leaders, AI Economy
- leader_scientists_menace_produces_mult, Category: Leaders, AI Economy
- leader_scientists_menace_upkeep_add, Category: Leaders, AI Economy
- leader_scientists_menace_upkeep_mult, Category: Leaders, AI Economy
- leader_scientists_larva_cost_add, Category: Leaders, AI Economy
- leader_scientists_larva_cost_mult, Category: Leaders, AI Economy
- leader_scientists_larva_produces_add, Category: Leaders, AI Economy
- leader_scientists_larva_produces_mult, Category: Leaders, AI Economy
- leader_scientists_larva_upkeep_add, Category: Leaders, AI Economy
- leader_scientists_larva_upkeep_mult, Category: Leaders, AI Economy
- leader_scientists_sr_strange_matter_cost_add, Category: Leaders, AI Economy
- leader_scientists_sr_strange_matter_cost_mult, Category: Leaders, AI Economy
- leader_scientists_sr_strange_matter_produces_add, Category: Leaders, AI Economy
- leader_scientists_sr_strange_matter_produces_mult, Category: Leaders, AI Economy
- leader_scientists_sr_strange_matter_upkeep_add, Category: Leaders, AI Economy
- leader_scientists_sr_strange_matter_upkeep_mult, Category: Leaders, AI Economy
- leader_scientists_sr_quark_gluon_plasma_cost_add, Category: Leaders, AI Economy
- leader_scientists_sr_quark_gluon_plasma_cost_mult, Category: Leaders, AI Economy
- leader_scientists_sr_quark_gluon_plasma_produces_add, Category: Leaders, AI Economy
- leader_scientists_sr_quark_gluon_plasma_produces_mult, Category: Leaders, AI Economy
- leader_scientists_sr_quark_gluon_plasma_upkeep_add, Category: Leaders, AI Economy
- leader_scientists_sr_quark_gluon_plasma_upkeep_mult, Category: Leaders, AI Economy
- leader_scientists_sr_antimatter_cost_add, Category: Leaders, AI Economy
- leader_scientists_sr_antimatter_cost_mult, Category: Leaders, AI Economy
- leader_scientists_sr_antimatter_produces_add, Category: Leaders, AI Economy
- leader_scientists_sr_antimatter_produces_mult, Category: Leaders, AI Economy
- leader_scientists_sr_antimatter_upkeep_add, Category: Leaders, AI Economy
- leader_scientists_sr_antimatter_upkeep_mult, Category: Leaders, AI Economy
- leader_scientists_sr_eludium_cost_add, Category: Leaders, AI Economy
- leader_scientists_sr_eludium_cost_mult, Category: Leaders, AI Economy
- leader_scientists_sr_eludium_produces_add, Category: Leaders, AI Economy
- leader_scientists_sr_eludium_produces_mult, Category: Leaders, AI Economy
- leader_scientists_sr_eludium_upkeep_add, Category: Leaders, AI Economy
- leader_scientists_sr_eludium_upkeep_mult, Category: Leaders, AI Economy
- leader_scientists_sr_acean_cost_add, Category: Leaders, AI Economy
- leader_scientists_sr_acean_cost_mult, Category: Leaders, AI Economy
- leader_scientists_sr_acean_produces_add, Category: Leaders, AI Economy
- leader_scientists_sr_acean_produces_mult, Category: Leaders, AI Economy
- leader_scientists_sr_acean_upkeep_add, Category: Leaders, AI Economy
- leader_scientists_sr_acean_upkeep_mult, Category: Leaders, AI Economy
- leader_scientists_sr_rad_bloom_cost_add, Category: Leaders, AI Economy
- leader_scientists_sr_rad_bloom_cost_mult, Category: Leaders, AI Economy
- leader_scientists_sr_rad_bloom_produces_add, Category: Leaders, AI Economy
- leader_scientists_sr_rad_bloom_produces_mult, Category: Leaders, AI Economy
- leader_scientists_sr_rad_bloom_upkeep_add, Category: Leaders, AI Economy
- leader_scientists_sr_rad_bloom_upkeep_mult, Category: Leaders, AI Economy
- leader_scientists_sr_tiyanki_parts_cost_add, Category: Leaders, AI Economy
- leader_scientists_sr_tiyanki_parts_cost_mult, Category: Leaders, AI Economy
- leader_scientists_sr_tiyanki_parts_produces_add, Category: Leaders, AI Economy
- leader_scientists_sr_tiyanki_parts_produces_mult, Category: Leaders, AI Economy
- leader_scientists_sr_tiyanki_parts_upkeep_add, Category: Leaders, AI Economy
- leader_scientists_sr_tiyanki_parts_upkeep_mult, Category: Leaders, AI Economy
- leader_scientists_cost_mult, Category: Leaders, AI Economy
- leader_scientists_produces_mult, Category: Leaders, AI Economy
- leader_scientists_upkeep_mult, Category: Leaders, AI Economy
- leaders_governors_psionic_produces_mult, Category: Leaders, AI Economy
- leaders_governors_psionic_time_produces_add, Category: Leaders, AI Economy
- leaders_governors_psionic_time_produces_mult, Category: Leaders, AI Economy
- leaders_governors_psionic_energy_produces_add, Category: Leaders, AI Economy
- leaders_governors_psionic_energy_produces_mult, Category: Leaders, AI Economy
- leaders_governors_psionic_minerals_produces_add, Category: Leaders, AI Economy
- leaders_governors_psionic_minerals_produces_mult, Category: Leaders, AI Economy
- leaders_governors_psionic_food_produces_add, Category: Leaders, AI Economy
- leaders_governors_psionic_food_produces_mult, Category: Leaders, AI Economy
- leaders_governors_psionic_physics_research_produces_add, Category: Leaders, AI Economy
- leaders_governors_psionic_physics_research_produces_mult, Category: Leaders, AI Economy
- leaders_governors_psionic_society_research_produces_add, Category: Leaders, AI Economy
- leaders_governors_psionic_society_research_produces_mult, Category: Leaders, AI Economy
- leaders_governors_psionic_engineering_research_produces_add, Category: Leaders, AI Economy
- leaders_governors_psionic_engineering_research_produces_mult, Category: Leaders, AI Economy
- leaders_governors_psionic_influence_produces_add, Category: Leaders, AI Economy
- leaders_governors_psionic_influence_produces_mult, Category: Leaders, AI Economy
- leaders_governors_psionic_unity_produces_add, Category: Leaders, AI Economy
- leaders_governors_psionic_unity_produces_mult, Category: Leaders, AI Economy
- leaders_governors_psionic_consumer_goods_produces_add, Category: Leaders, AI Economy
- leaders_governors_psionic_consumer_goods_produces_mult, Category: Leaders, AI Economy
- leaders_governors_psionic_alloys_produces_add, Category: Leaders, AI Economy
- leaders_governors_psionic_alloys_produces_mult, Category: Leaders, AI Economy
- leaders_governors_psionic_volatile_motes_produces_add, Category: Leaders, AI Economy
- leaders_governors_psionic_volatile_motes_produces_mult, Category: Leaders, AI Economy
- leaders_governors_psionic_exotic_gases_produces_add, Category: Leaders, AI Economy
- leaders_governors_psionic_exotic_gases_produces_mult, Category: Leaders, AI Economy
- leaders_governors_psionic_rare_crystals_produces_add, Category: Leaders, AI Economy
- leaders_governors_psionic_rare_crystals_produces_mult, Category: Leaders, AI Economy
- leaders_governors_psionic_sr_living_metal_produces_add, Category: Leaders, AI Economy
- leaders_governors_psionic_sr_living_metal_produces_mult, Category: Leaders, AI Economy
- leaders_governors_psionic_sr_zro_produces_add, Category: Leaders, AI Economy
- leaders_governors_psionic_sr_zro_produces_mult, Category: Leaders, AI Economy
- leaders_governors_psionic_sr_dark_matter_produces_add, Category: Leaders, AI Economy
- leaders_governors_psionic_sr_dark_matter_produces_mult, Category: Leaders, AI Economy
- leaders_governors_psionic_nanites_produces_add, Category: Leaders, AI Economy
- leaders_governors_psionic_nanites_produces_mult, Category: Leaders, AI Economy
- leaders_governors_psionic_minor_artifacts_produces_add, Category: Leaders, AI Economy
- leaders_governors_psionic_minor_artifacts_produces_mult, Category: Leaders, AI Economy
- leaders_governors_psionic_menace_produces_add, Category: Leaders, AI Economy
- leaders_governors_psionic_menace_produces_mult, Category: Leaders, AI Economy
- leaders_governors_psionic_larva_produces_add, Category: Leaders, AI Economy
- leaders_governors_psionic_larva_produces_mult, Category: Leaders, AI Economy
- leaders_governors_psionic_sr_strange_matter_produces_add, Category: Leaders, AI Economy
- leaders_governors_psionic_sr_strange_matter_produces_mult, Category: Leaders, AI Economy
- leaders_governors_psionic_sr_quark_gluon_plasma_produces_add, Category: Leaders, AI Economy
- leaders_governors_psionic_sr_quark_gluon_plasma_produces_mult, Category: Leaders, AI Economy
- leaders_governors_psionic_sr_antimatter_produces_add, Category: Leaders, AI Economy
- leaders_governors_psionic_sr_antimatter_produces_mult, Category: Leaders, AI Economy
- leaders_governors_psionic_sr_eludium_produces_add, Category: Leaders, AI Economy
- leaders_governors_psionic_sr_eludium_produces_mult, Category: Leaders, AI Economy
- leaders_governors_psionic_sr_acean_produces_add, Category: Leaders, AI Economy
- leaders_governors_psionic_sr_acean_produces_mult, Category: Leaders, AI Economy
- leaders_governors_psionic_sr_rad_bloom_produces_add, Category: Leaders, AI Economy
- leaders_governors_psionic_sr_rad_bloom_produces_mult, Category: Leaders, AI Economy
- leaders_governors_psionic_sr_tiyanki_parts_produces_add, Category: Leaders, AI Economy
- leaders_governors_psionic_sr_tiyanki_parts_produces_mult, Category: Leaders, AI Economy
- leader_governors_time_cost_add, Category: Leaders, AI Economy
- leader_governors_time_produces_add, Category: Leaders, AI Economy
- leader_governors_time_produces_mult, Category: Leaders, AI Economy
- leader_governors_time_upkeep_add, Category: Leaders, AI Economy
- leader_governors_energy_cost_add, Category: Leaders, AI Economy
- leader_governors_energy_produces_add, Category: Leaders, AI Economy
- leader_governors_energy_produces_mult, Category: Leaders, AI Economy
- leader_governors_energy_upkeep_add, Category: Leaders, AI Economy
- leader_governors_minerals_cost_add, Category: Leaders, AI Economy
- leader_governors_minerals_produces_add, Category: Leaders, AI Economy
- leader_governors_minerals_produces_mult, Category: Leaders, AI Economy
- leader_governors_minerals_upkeep_add, Category: Leaders, AI Economy
- leader_governors_food_cost_add, Category: Leaders, AI Economy
- leader_governors_food_produces_add, Category: Leaders, AI Economy
- leader_governors_food_produces_mult, Category: Leaders, AI Economy
- leader_governors_food_upkeep_add, Category: Leaders, AI Economy
- leader_governors_physics_research_cost_add, Category: Leaders, AI Economy
- leader_governors_physics_research_produces_add, Category: Leaders, AI Economy
- leader_governors_physics_research_produces_mult, Category: Leaders, AI Economy
- leader_governors_physics_research_upkeep_add, Category: Leaders, AI Economy
- leader_governors_society_research_cost_add, Category: Leaders, AI Economy
- leader_governors_society_research_produces_add, Category: Leaders, AI Economy
- leader_governors_society_research_produces_mult, Category: Leaders, AI Economy
- leader_governors_society_research_upkeep_add, Category: Leaders, AI Economy
- leader_governors_engineering_research_cost_add, Category: Leaders, AI Economy
- leader_governors_engineering_research_produces_add, Category: Leaders, AI Economy
- leader_governors_engineering_research_produces_mult, Category: Leaders, AI Economy
- leader_governors_engineering_research_upkeep_add, Category: Leaders, AI Economy
- leader_governors_influence_cost_add, Category: Leaders, AI Economy
- leader_governors_influence_produces_add, Category: Leaders, AI Economy
- leader_governors_influence_produces_mult, Category: Leaders, AI Economy
- leader_governors_influence_upkeep_add, Category: Leaders, AI Economy
- leader_governors_unity_cost_add, Category: Leaders, AI Economy
- leader_governors_unity_produces_add, Category: Leaders, AI Economy
- leader_governors_unity_produces_mult, Category: Leaders, AI Economy
- leader_governors_unity_upkeep_add, Category: Leaders, AI Economy
- leader_governors_consumer_goods_cost_add, Category: Leaders, AI Economy
- leader_governors_consumer_goods_produces_add, Category: Leaders, AI Economy
- leader_governors_consumer_goods_produces_mult, Category: Leaders, AI Economy
- leader_governors_consumer_goods_upkeep_add, Category: Leaders, AI Economy
- leader_governors_alloys_cost_add, Category: Leaders, AI Economy
- leader_governors_alloys_produces_add, Category: Leaders, AI Economy
- leader_governors_alloys_produces_mult, Category: Leaders, AI Economy
